age,workclass,fnlwgt,educational.num,marital.status,race,gender,capital.gain,capital.loss,hours.per.week,occupation_office,occupation_Prof,occupation_worker,income
33,1,212980,9,0,0,0,0,0,40,1,0,0,0
32,1,351770,10,0,1,0,0,0,40,0,0,1,0
35,0,167482,9,0,1,1,0,1980,40,1,0,0,0
23,1,42251,13,0,1,0,0,0,40,0,1,0,0
56,0,52822,10,1,1,1,0,0,70,0,0,1,0
41,1,229472,9,0,1,0,0,0,40,0,0,0,0
35,1,415167,13,1,1,1,0,0,60,0,1,0,1
76,0,161182,10,0,1,1,0,0,20,1,0,0,0
38,1,166549,9,1,1,1,0,0,50,0,0,1,0
42,1,36296,9,0,1,1,0,0,40,0,0,1,0
45,1,272442,14,1,1,1,0,0,50,0,1,0,1
22,1,366139,10,1,1,0,0,0,40,1,0,0,0
30,0,127651,13,1,1,1,15024,0,65,0,1,0,1
59,1,158077,10,0,1,0,0,0,40,1,0,0,0
33,1,154950,13,1,1,1,0,0,50,0,1,0,0
30,0,197886,12,0,1,1,0,0,40,0,0,0,0
43,1,211518,9,0,1,0,0,0,40,1,0,0,0
26,1,214303,9,0,1,0,0,0,20,0,0,0,0
34,1,154120,14,1,1,1,15024,0,60,0,1,0,1
53,1,186303,9,0,1,1,0,0,40,1,0,0,0
26,1,488459,10,0,1,0,0,0,40,0,1,0,0
66,1,423883,9,1,1,1,0,0,40,0,0,1,0
34,1,117963,5,1,1,1,0,0,45,0,0,1,0
57,0,38430,4,0,1,1,0,0,40,0,0,1,0
30,1,176969,9,0,1,1,0,0,40,0,0,1,0
23,1,212407,13,0,1,1,0,0,25,0,0,0,0
35,0,110075,14,1,1,0,15024,0,50,0,1,0,1
40,1,183096,13,0,1,0,0,0,40,1,0,0,0
45,0,126754,14,1,1,1,0,0,45,0,1,0,1
28,1,216178,9,1,1,1,0,0,40,0,0,1,0
35,1,188391,13,1,1,1,0,0,55,0,1,0,1
51,1,40230,9,1,1,0,0,0,60,0,1,0,0
47,1,100009,10,0,1,1,0,0,30,0,1,0,0
24,0,403471,10,0,0,0,0,0,48,1,0,0,0
52,1,161482,10,0,1,0,0,0,40,1,0,0,0
20,1,83141,9,0,1,1,4416,0,53,0,0,1,0
68,0,31661,9,1,1,1,0,0,65,0,0,1,0
35,1,101073,10,1,1,1,0,0,45,0,0,1,1
53,0,99682,14,0,1,0,2174,0,40,0,1,0,0
23,1,215395,10,0,1,1,0,0,40,0,0,1,0
35,1,343476,7,0,1,1,0,0,40,0,0,1,0
21,1,178363,10,0,0,0,0,0,20,1,0,0,0
42,1,165309,9,0,1,1,0,0,50,0,0,0,0
35,1,208358,13,1,1,1,0,0,37,0,1,0,1
42,1,171069,13,1,0,1,15024,0,40,0,0,1,1
46,1,53540,10,0,0,0,0,0,40,0,1,0,1
48,1,29433,10,0,1,0,0,0,55,1,0,0,0
48,0,175622,11,1,1,1,0,0,40,0,0,1,1
52,1,231865,9,1,1,1,0,0,46,1,0,0,0
51,1,266336,13,1,1,1,0,1902,50,1,0,0,1
24,0,177913,9,0,1,1,0,0,40,1,0,0,0
51,1,457357,9,1,1,1,0,0,45,0,0,1,0
43,0,253811,15,1,1,1,0,2415,55,0,1,0,1
48,1,501671,9,0,0,1,0,0,48,0,0,1,0
35,0,227128,9,0,1,1,0,0,40,0,0,1,0
40,0,39137,14,0,1,1,0,0,40,0,1,0,0
52,0,121038,9,0,0,0,0,0,43,0,0,0,0
53,0,119570,13,1,1,1,0,0,45,0,1,0,1
28,0,169460,11,1,1,1,0,0,80,0,0,1,0
33,1,261639,10,1,0,1,4064,0,40,1,0,0,0
21,1,214542,10,0,1,1,0,0,22,0,0,0,0
31,1,141410,10,0,0,1,0,0,40,0,0,1,0
39,1,370549,10,1,1,0,0,0,30,1,0,0,1
44,0,234767,14,1,1,1,0,0,30,0,1,0,1
40,1,104196,13,1,1,1,0,0,60,0,1,0,1
60,1,235336,10,0,1,0,0,0,70,0,1,0,0
41,1,362815,10,0,1,1,0,0,50,0,1,0,0
24,0,292816,11,0,1,0,0,0,40,1,0,0,0
26,1,66692,10,0,1,0,0,0,40,1,0,0,0
55,1,120910,9,0,1,0,0,0,40,1,0,0,0
36,0,116133,9,0,1,1,0,0,41,0,1,0,0
49,0,247043,10,1,1,1,0,0,40,1,0,0,0
23,1,215616,9,0,1,0,0,0,20,0,0,0,0
23,1,131415,9,1,1,0,0,0,35,0,0,0,0
64,0,169604,9,1,1,1,0,0,30,0,0,1,1
50,1,230858,14,1,1,1,0,0,50,1,0,0,1
23,1,73968,10,1,1,1,0,0,50,0,0,1,0
28,1,339897,13,1,1,1,0,0,40,0,1,0,1
30,1,180574,10,0,1,0,0,0,40,1,0,0,0
44,1,88808,8,1,1,1,0,0,40,0,0,1,0
24,1,179627,9,0,1,1,0,0,40,0,0,1,0
19,1,149823,10,0,1,1,0,0,20,0,0,0,0
20,1,60639,10,0,1,0,0,0,40,0,0,0,0
30,1,46492,13,1,1,1,0,1902,40,1,0,0,1
36,1,48520,10,0,1,0,0,0,40,0,0,0,0
28,1,306538,8,0,1,0,0,0,40,0,1,0,0
58,1,204678,13,1,1,0,0,0,40,1,0,0,1
48,1,218676,9,1,1,1,0,0,40,1,0,0,0
35,0,95455,13,0,1,0,0,0,55,0,1,0,0
53,0,335655,9,0,1,1,0,0,30,1,0,0,0
55,1,194436,5,1,1,0,0,0,40,0,0,1,0
24,1,152724,9,0,0,1,0,0,40,0,0,1,0
28,1,242482,9,0,1,1,0,0,40,0,0,0,0
31,0,162041,14,0,1,0,0,0,45,0,1,0,0
23,1,291854,10,0,1,0,0,0,40,0,1,0,0
38,1,80680,6,0,1,0,0,0,40,1,0,0,0
31,0,264554,9,1,1,1,0,1977,40,0,0,1,1
29,1,319998,5,1,1,1,0,0,40,0,0,1,0
20,1,194228,10,1,1,1,0,0,40,1,0,0,0
62,0,236247,9,1,1,1,0,0,20,0,0,0,0
49,1,166215,5,1,1,1,0,0,40,0,0,1,0
34,1,178623,13,1,0,0,0,0,35,0,1,0,0
51,0,174102,13,1,1,1,0,0,8,1,0,0,0
44,1,198452,9,1,1,1,0,0,40,0,0,1,0
40,1,96497,13,1,1,1,0,0,50,0,1,0,1
37,1,216924,9,0,1,1,0,0,60,0,0,1,0
26,1,206721,13,0,1,1,0,0,50,1,0,0,0
37,0,49105,9,0,1,0,0,0,25,1,0,0,0
62,0,164021,14,1,1,1,0,0,40,0,1,0,1
46,1,91608,15,1,1,1,0,0,40,0,0,1,0
51,0,323963,9,1,1,1,0,0,60,0,0,1,1
42,1,70037,14,0,1,1,0,0,50,0,1,0,0
61,1,289950,13,1,1,1,0,0,44,0,1,0,1
65,1,213149,9,1,1,1,0,0,40,1,0,0,0
22,1,351952,10,0,1,0,0,0,38,1,0,0,0
50,1,146015,9,1,1,1,0,0,40,0,0,1,0
19,1,281704,10,0,1,1,0,0,8,0,0,1,0
44,0,786418,9,1,0,1,0,0,60,0,0,1,0
29,1,214689,13,0,1,1,0,0,40,0,1,0,0
48,1,193188,11,1,1,1,0,0,40,0,0,1,1
55,0,142020,9,1,1,1,0,0,80,0,1,0,0
47,0,326048,9,1,1,1,0,0,40,0,0,1,0
22,1,191265,10,0,1,1,0,0,30,1,0,0,0
24,1,126613,13,0,1,0,0,0,50,1,0,0,0
39,1,113725,14,0,1,0,8614,0,40,0,1,0,1
24,1,140500,6,0,1,0,0,0,40,1,0,0,0
31,1,113364,9,1,1,1,0,0,40,0,0,1,1
19,1,146189,9,0,0,0,0,0,78,1,0,0,0
45,1,83993,12,0,1,0,0,0,56,0,1,0,1
33,1,194336,9,1,1,1,5178,0,50,0,1,0,1
61,0,349434,13,0,0,0,0,0,40,0,1,0,0
55,1,142020,9,1,1,1,0,0,45,0,1,0,0
27,1,48894,12,0,1,0,0,0,42,0,1,0,0
29,1,226295,9,0,1,1,0,0,36,0,0,0,0
40,1,77313,13,0,1,0,0,0,60,0,1,0,1
36,1,305935,9,0,0,1,0,0,40,0,0,0,0
23,1,287988,13,0,1,1,0,0,30,0,1,0,0
49,0,49275,9,0,1,1,0,0,50,0,0,1,0
39,1,102865,9,1,1,1,0,0,40,0,0,1,0
47,1,209146,14,0,1,1,27828,0,40,1,0,0,1
40,1,173001,10,1,1,0,0,1902,40,1,0,0,1
40,1,277256,13,0,1,1,0,2559,55,0,1,0,1
46,1,20534,14,1,1,1,0,0,20,0,0,0,0
35,1,60227,9,1,1,1,0,0,40,0,0,1,0
19,0,176936,9,0,1,0,0,0,30,1,0,0,0
42,1,49255,14,1,1,1,4386,0,40,0,1,0,1
49,1,235095,7,1,1,1,0,0,40,0,0,1,0
44,1,190531,13,0,0,0,0,0,35,0,1,0,0
64,0,209291,9,1,1,1,0,0,60,0,0,0,1
23,1,109053,9,0,1,1,0,0,60,0,0,0,0
22,1,183594,9,0,1,1,0,0,40,0,0,1,0
22,1,361608,9,0,1,0,0,0,40,1,0,0,0
34,1,66561,13,1,1,1,0,0,37,1,0,0,0
21,1,176486,10,0,1,0,0,0,30,0,1,0,0
21,1,565313,9,0,0,1,0,0,40,0,0,0,0
34,0,198953,10,0,0,0,0,0,40,1,0,0,0
68,0,99106,14,0,1,0,0,0,20,0,1,0,0
45,1,213140,14,1,1,1,0,1977,52,0,1,0,1
33,1,66384,9,1,1,1,0,0,38,0,0,0,0
41,1,483201,13,1,1,1,0,0,40,1,0,0,1
69,0,165017,15,1,1,1,0,0,40,0,1,0,1
25,1,120596,13,0,1,1,0,0,44,0,1,0,0
36,1,345310,10,0,1,0,0,0,30,0,0,0,0
38,0,338611,10,0,1,0,0,0,40,1,0,0,0
40,0,275366,9,1,1,1,0,0,50,1,0,0,1
59,1,188872,9,1,1,1,0,0,40,1,0,0,1
36,1,359397,7,1,0,1,0,0,40,0,0,0,0
33,1,158800,13,1,1,1,0,0,40,0,1,0,1
31,1,31510,12,1,1,1,0,0,40,0,0,1,0
51,1,358740,7,0,1,0,0,0,35,1,0,0,0
31,1,257148,13,0,1,1,0,0,35,0,1,0,0
52,1,161599,9,1,1,0,0,0,40,1,0,0,0
41,1,193494,9,1,1,1,0,0,44,0,0,1,0
40,0,231832,14,0,1,0,0,0,40,0,1,0,0
53,0,146834,9,1,1,1,0,0,45,0,0,0,0
24,1,63927,10,0,1,1,0,0,40,1,0,0,0
38,1,278403,13,1,1,1,0,0,48,1,0,0,0
70,0,127463,9,1,1,1,0,0,40,1,0,0,0
58,1,175017,7,1,1,1,0,1672,40,1,0,0,0
54,1,56741,9,1,1,0,0,0,40,1,0,0,0
44,1,107683,11,1,1,0,4386,0,40,0,0,1,1
47,0,304512,14,0,1,1,0,0,50,0,1,0,1
34,1,167049,13,1,1,0,0,0,20,0,0,0,1
39,0,88973,10,1,1,1,0,0,84,0,1,0,1
52,1,210736,9,1,1,1,0,0,40,1,0,0,1
21,0,73514,9,0,0,0,0,0,40,0,0,0,0
57,0,75785,9,1,1,1,0,0,70,0,0,1,0
71,0,137723,9,1,1,1,1455,0,3,0,0,1,0
28,1,220043,13,1,1,1,0,0,40,1,0,0,1
21,0,132247,10,0,1,0,0,0,35,0,1,0,0
38,1,65390,8,0,1,1,0,0,40,0,0,1,0
47,0,358668,13,0,1,1,0,0,48,0,1,0,0
85,1,188328,14,0,1,0,0,0,5,0,1,0,0
53,1,350510,3,1,1,1,0,0,40,0,0,1,0
54,0,72257,9,1,1,1,7688,0,40,0,0,1,1
53,1,183668,9,1,1,1,3464,0,34,0,0,1,0
46,1,168262,13,1,1,1,0,0,40,1,0,0,1
46,1,153536,10,1,1,1,3103,0,40,0,1,0,1
36,1,189703,9,1,1,1,0,0,60,0,0,0,1
73,0,147703,9,0,1,0,0,0,15,0,0,0,0
23,1,173670,13,1,1,0,0,0,45,0,1,0,0
42,1,231832,10,1,1,0,0,0,45,0,0,1,1
39,1,33223,9,1,1,1,0,0,40,1,0,0,1
34,1,130021,9,1,1,1,0,0,48,0,0,1,0
57,0,50990,10,0,1,1,0,0,40,0,0,1,0
49,0,308241,9,1,1,0,0,0,60,1,0,0,0
20,1,254025,10,0,1,1,0,0,40,0,0,0,0
45,1,377622,10,1,1,1,0,0,40,1,0,0,0
64,1,217802,9,0,1,0,0,0,40,0,0,1,0
19,1,39477,9,0,1,1,0,0,40,0,0,0,0
19,1,138946,4,0,1,1,0,0,40,0,0,1,0
17,1,35603,8,0,1,0,0,0,20,1,0,0,0
22,1,92609,9,0,1,1,0,0,50,0,0,1,0
41,0,111232,10,1,1,1,0,0,50,0,1,0,0
22,1,203518,13,0,1,0,0,0,45,1,0,0,0
38,0,233571,13,0,1,0,0,0,40,0,1,0,0
40,0,45093,14,1,1,1,0,0,50,0,1,0,0
23,1,175431,9,0,1,1,2174,0,40,0,0,1,0
18,1,391495,10,0,1,0,0,0,25,1,0,0,0
34,0,151733,11,1,1,1,0,0,55,0,1,0,0
44,1,172026,9,1,0,1,0,0,40,1,0,0,1
21,1,203715,9,0,1,1,0,0,40,0,0,1,0
57,1,156040,3,0,0,1,0,0,40,0,0,1,0
26,1,186168,13,0,1,0,0,0,40,0,1,0,0
33,1,154227,10,1,1,1,0,0,40,0,0,1,1
43,1,141327,9,0,1,0,0,0,40,0,0,1,0
35,1,103925,14,0,1,0,0,0,35,0,1,0,0
46,1,118633,9,0,1,0,0,0,80,0,1,0,0
48,1,207540,13,0,1,1,99999,0,60,0,0,1,1
52,0,106728,12,0,1,1,0,0,40,1,0,0,0
28,1,192237,10,0,1,1,0,0,35,1,0,0,0
17,1,148345,7,0,1,0,0,0,40,1,0,0,0
47,0,326292,13,1,1,1,0,0,60,0,0,1,1
38,1,33975,13,1,1,1,0,0,45,1,0,0,0
34,1,112115,13,0,1,1,0,0,40,0,1,0,1
36,1,129357,10,0,1,0,0,0,40,1,0,0,0
47,1,175958,10,0,1,1,0,0,21,0,0,0,0
58,1,125317,16,1,1,1,0,0,60,0,1,0,1
28,1,204648,9,0,0,0,0,0,20,0,0,0,0
46,1,186256,10,1,1,1,0,1902,55,1,0,0,1
35,0,126569,9,1,1,1,0,0,40,0,0,1,0
27,1,89813,13,0,1,0,0,0,40,0,1,0,0
41,1,149576,10,1,1,1,0,0,40,0,0,1,1
22,1,220426,13,0,1,1,0,0,40,1,0,0,0
20,1,72055,10,0,1,0,0,0,40,0,0,1,0
32,1,94939,10,1,1,1,0,0,48,0,0,1,0
29,0,104917,10,0,1,1,0,0,44,0,0,0,0
23,1,314645,12,0,1,0,0,0,15,1,0,0,0
81,0,108604,6,1,1,1,0,0,45,0,0,1,0
17,1,153542,6,0,1,0,0,0,20,1,0,0,0
40,1,226902,13,1,1,1,0,0,40,0,1,0,1
19,1,450200,10,0,1,1,0,0,30,0,0,0,0
50,0,279129,14,1,1,1,0,0,20,0,1,0,0
42,1,242619,10,1,1,1,0,0,45,0,0,1,0
18,0,357223,6,0,1,1,0,0,16,0,0,0,0
38,1,206951,10,0,1,1,0,0,40,0,0,1,0
67,1,70737,5,0,1,0,0,0,32,0,0,0,0
55,1,200939,9,1,1,1,0,0,48,0,0,1,1
46,0,192128,15,1,1,1,0,0,45,0,1,0,1
31,1,188798,14,1,1,0,0,0,40,0,1,0,1
30,1,205407,9,0,1,1,0,0,40,0,0,0,0
52,1,172962,10,1,1,1,0,0,40,0,0,1,1
63,0,83791,9,1,1,0,0,0,45,1,0,0,0
69,1,304838,9,1,1,1,0,0,28,0,0,1,0
40,1,165858,12,0,1,1,0,0,80,1,0,0,1
33,1,110592,8,1,1,1,0,0,40,0,0,1,0
81,1,164416,15,1,1,1,0,0,45,1,0,0,1
71,1,345339,11,1,1,1,0,0,28,0,0,1,0
26,1,129806,6,0,1,1,0,0,40,0,0,0,0
51,0,205100,14,1,1,0,0,0,32,0,1,0,1
26,0,250551,9,1,0,1,0,0,40,0,0,1,0
56,0,285832,14,1,1,0,0,0,70,1,0,0,0
18,1,338717,7,0,0,1,0,0,25,0,0,0,0
43,0,187802,10,0,1,1,0,0,37,0,0,1,0
46,1,215895,14,0,1,1,4787,0,60,0,1,0,1
30,1,100135,13,0,1,0,0,0,40,1,0,0,0
34,1,137616,5,0,0,0,0,0,35,1,0,0,0
44,1,322044,10,0,0,1,0,0,40,0,0,1,0
38,1,149347,10,0,1,1,0,0,48,1,0,0,0
43,0,293809,15,1,1,1,0,0,20,0,1,0,0
46,0,93639,13,0,1,0,0,0,40,0,1,0,0
61,1,167840,9,1,1,1,0,2002,38,0,0,0,0
41,0,197176,9,1,1,1,0,0,50,0,1,0,0
25,1,207965,13,0,1,0,0,0,60,0,0,0,0
34,0,23940,10,0,0,1,0,0,40,0,1,0,0
39,1,67433,11,0,1,0,4650,0,32,0,1,0,0
20,1,190916,9,0,1,0,0,0,40,0,0,1,0
45,1,235892,10,0,1,0,0,0,32,0,0,0,0
18,1,240767,9,0,1,0,0,0,30,0,0,0,0
27,1,194515,10,0,0,0,0,0,37,0,0,0,0
33,1,156464,6,0,1,1,0,0,40,0,0,1,0
42,1,117728,9,0,1,1,0,0,50,0,0,1,0
49,0,195727,9,1,1,1,0,0,40,1,0,0,0
36,1,133454,13,1,1,1,0,0,40,0,1,0,0
28,1,191177,11,0,1,0,0,1726,40,0,1,0,0
56,0,71075,12,0,1,0,0,0,30,1,0,0,0
18,1,233740,7,0,1,0,0,0,18,1,0,0,0
65,1,185455,10,1,1,1,0,0,40,1,0,0,1
17,1,141445,6,0,1,1,0,0,30,0,0,0,0
27,1,131712,13,1,1,1,0,1485,50,0,1,0,1
23,1,210338,13,0,0,0,0,0,30,1,0,0,0
39,1,465334,7,0,1,1,0,0,1,0,0,1,0
46,1,168069,9,1,1,1,0,0,45,0,0,1,0
32,1,80557,9,1,1,1,0,0,70,0,1,0,0
26,1,40255,11,0,1,1,0,0,40,0,0,1,0
61,1,97030,6,0,1,0,0,0,36,1,0,0,0
31,0,152351,11,1,1,1,0,0,48,1,0,0,0
56,0,229939,9,0,1,1,0,0,40,0,1,0,0
23,1,131230,9,0,1,1,0,0,20,0,0,0,0
48,1,182211,10,1,1,1,0,0,45,0,0,1,0
73,1,57435,10,1,1,1,0,0,20,1,0,0,1
41,1,29591,11,0,1,1,0,0,42,0,0,1,0
28,1,101774,10,1,1,1,0,1848,50,0,1,0,1
37,0,74194,11,1,1,1,0,0,45,0,1,0,0
20,1,171156,10,0,1,0,0,0,35,1,0,0,0
45,1,145637,11,0,1,0,14344,0,48,1,0,0,1
34,1,172714,13,1,1,1,0,0,45,0,1,0,1
54,0,89705,10,1,1,1,0,0,40,0,0,1,1
24,1,165107,13,0,1,0,0,0,40,0,1,0,0
49,0,53482,10,0,0,0,0,0,40,1,0,0,0
45,1,162958,9,0,1,0,0,0,35,0,0,0,0
51,0,335481,10,0,0,0,0,0,40,0,1,0,1
40,1,197609,10,0,1,0,0,1340,40,0,1,0,0
59,1,196126,7,1,1,1,0,0,40,0,0,1,0
36,1,201519,10,0,1,0,0,0,40,0,0,0,0
48,0,121124,13,1,1,1,0,0,55,0,1,0,1
22,0,203518,10,0,1,0,0,0,16,0,1,0,0
52,1,254230,5,1,1,1,0,0,45,0,0,1,1
39,1,136531,9,0,1,0,0,0,47,0,0,0,0
25,1,108505,9,0,1,1,0,0,40,0,0,0,0
37,0,31095,11,1,1,1,0,0,60,0,0,1,1
37,1,149347,10,1,1,1,0,0,40,0,0,1,1
33,0,188246,13,0,1,1,0,1590,60,0,0,1,0
48,0,185859,13,1,1,1,0,0,38,0,1,0,1
29,1,227879,11,0,1,1,0,0,40,0,0,0,0
59,1,75541,9,0,1,0,0,0,40,0,0,1,0
48,1,99385,9,0,1,0,0,0,40,1,0,0,0
23,0,82067,11,1,1,1,0,0,40,1,0,0,0
26,1,140434,10,0,1,1,0,0,45,1,0,0,0
34,1,159268,9,1,1,1,0,0,40,0,0,1,0
39,1,365430,9,1,1,1,0,0,40,0,0,0,1
50,0,163678,10,1,1,1,0,0,40,0,0,1,0
54,1,230919,9,1,1,1,7688,0,60,0,0,1,1
37,1,112264,9,1,1,1,0,0,40,0,0,1,0
34,0,192900,10,0,1,1,0,0,35,0,0,1,0
23,1,355856,13,0,0,1,0,0,20,1,0,0,0
37,1,172927,10,0,1,1,0,1741,70,0,0,1,0
35,1,305379,13,1,1,1,0,1887,50,0,1,0,1
24,1,206974,13,0,1,0,0,0,40,1,0,0,0
23,0,482096,12,0,0,1,0,0,20,1,0,0,0
23,0,267843,13,0,0,0,0,0,32,0,1,0,0
25,1,225865,9,0,1,0,0,0,50,0,0,0,0
45,1,115187,11,0,1,0,0,0,40,0,0,1,0
55,1,451603,10,0,1,1,0,0,40,0,0,1,0
31,0,132705,9,1,1,1,0,0,50,0,0,1,0
33,0,177695,9,1,0,1,0,0,40,0,0,0,0
40,1,197033,10,1,1,1,0,0,50,0,0,1,0
23,1,307267,14,0,1,0,0,0,10,0,0,0,0
39,0,341643,9,0,1,1,0,1669,50,0,0,1,0
32,1,256362,9,1,1,1,0,0,40,0,0,1,1
55,0,153484,10,1,1,1,0,0,50,0,1,0,0
46,0,308077,10,0,1,0,0,0,50,0,1,0,0
29,1,156266,12,0,0,1,0,0,25,0,1,0,0
49,0,106634,14,0,1,0,27828,0,35,0,1,0,1
59,1,198435,9,1,1,1,0,0,50,0,0,1,0
30,1,37210,11,1,1,1,0,0,40,0,0,1,0
47,1,237914,9,0,1,1,0,0,40,0,0,1,0
58,1,186106,4,0,1,0,0,0,40,0,0,0,0
20,0,465725,9,0,1,1,0,0,25,0,0,0,0
43,1,343121,10,0,1,0,0,0,30,0,0,0,0
40,0,255824,14,1,1,1,0,0,40,1,0,0,1
23,0,255252,10,0,1,1,0,0,20,0,0,0,0
61,1,184167,8,1,0,0,0,0,40,0,0,1,0
54,1,145419,13,1,1,1,0,0,60,1,0,0,1
32,1,87310,14,1,1,1,0,0,60,1,0,0,1
25,0,55048,9,0,1,1,0,0,36,0,0,1,0
30,1,104052,9,1,1,1,0,0,42,0,0,1,0
19,1,41163,9,0,1,1,0,0,38,1,0,0,0
65,1,176279,11,1,1,1,0,0,35,0,0,0,0
25,1,279833,13,0,1,1,0,1590,44,1,0,0,0
21,1,254351,9,0,1,1,0,0,35,0,0,0,0
23,0,188925,9,1,1,1,0,0,40,0,0,0,0
24,1,180954,10,0,1,0,0,0,40,0,0,0,0
30,1,108023,13,1,1,1,0,0,60,0,1,0,0
31,1,197058,14,0,1,0,2597,0,45,0,1,0,0
58,1,100303,8,1,1,1,0,0,40,0,0,1,0
33,1,473133,16,1,1,1,15024,0,50,0,1,0,1
32,0,27051,13,1,1,1,0,0,52,0,0,1,1
29,1,163708,13,1,0,0,0,0,45,1,0,0,1
61,1,52765,9,0,1,0,0,0,99,0,0,0,0
43,0,84924,10,1,1,1,0,0,44,1,0,0,1
38,1,181705,11,1,1,1,0,0,40,0,1,0,0
17,1,52012,7,0,1,0,0,0,15,0,0,0,0
36,1,167691,10,1,1,0,0,0,40,0,1,0,1
45,0,182470,10,1,1,1,0,0,40,1,0,0,1
62,1,200834,14,1,1,1,0,0,55,0,1,0,0
46,0,76075,11,0,1,0,0,0,20,1,0,0,0
42,0,200574,15,0,1,1,0,0,38,0,1,0,0
31,1,29144,10,0,1,1,0,0,50,0,0,0,0
42,0,34722,12,1,1,1,0,0,40,1,0,0,0
51,1,238481,9,1,1,1,0,1902,42,0,0,0,1
45,1,182541,10,1,1,1,0,0,40,0,0,1,0
73,0,142426,9,0,1,0,25124,0,20,1,0,0,1
19,1,216413,9,0,1,0,0,0,55,1,0,0,0
29,1,30070,13,1,1,1,0,0,40,0,1,0,0
39,1,82699,15,0,0,0,13550,0,70,0,1,0,1
32,1,236861,12,1,1,1,0,0,45,0,1,0,1
46,1,114328,10,0,1,1,0,0,40,0,0,1,0
42,1,198229,15,1,1,1,0,0,65,1,0,0,1
24,1,138892,9,1,0,1,0,0,40,0,0,1,0
41,0,271927,13,1,1,1,0,0,45,0,1,0,1
28,1,212588,10,1,1,1,0,0,40,0,0,0,0
57,1,477867,9,1,1,1,0,0,40,0,0,1,0
29,1,394927,6,1,1,1,0,0,45,0,0,1,1
35,1,155611,9,0,1,0,114,0,40,0,0,1,0
39,1,109351,13,1,1,0,0,0,30,0,1,0,1
38,1,206520,9,1,1,1,0,0,40,0,0,1,0
40,1,156526,13,1,1,1,0,0,40,0,1,0,0
49,1,315437,9,0,1,0,0,0,40,1,0,0,0
32,1,181665,9,0,1,0,0,0,50,1,0,0,0
40,1,60594,10,0,1,0,0,0,30,0,0,0,0
29,1,221233,12,0,1,0,0,0,37,0,1,0,0
36,0,176900,10,1,1,0,0,0,25,1,0,0,0
47,1,64563,10,1,1,1,7688,0,42,1,0,0,1
23,1,99408,10,0,1,0,0,0,40,1,0,0,0
41,0,219869,10,0,1,1,0,0,40,0,0,1,0
41,0,135056,14,0,1,0,8614,0,50,0,1,0,1
18,1,79077,8,0,1,1,0,0,22,0,0,0,0
34,1,255830,12,0,0,0,7443,0,40,0,0,1,0
38,0,22245,9,1,1,1,0,0,50,0,1,0,0
34,1,150154,9,1,1,1,0,0,50,0,0,1,1
62,0,342049,9,1,1,1,0,0,40,0,0,1,0
66,0,99927,9,0,1,0,0,0,45,1,0,0,0
41,1,175883,9,1,1,1,0,0,40,0,0,1,0
42,1,328239,10,0,1,1,0,0,30,0,0,0,0
45,1,107231,12,1,1,1,0,0,45,0,0,1,0
24,0,155818,13,0,1,0,0,0,60,0,1,0,0
39,1,241998,9,0,1,1,0,0,40,0,0,1,0
44,0,55363,13,1,1,1,0,1887,40,0,1,0,1
29,1,137240,10,0,1,1,0,0,45,0,0,0,0
21,0,311311,9,0,1,1,0,0,12,0,0,1,0
48,1,186299,13,1,1,1,0,0,40,0,1,0,1
36,1,168055,13,1,1,1,5178,0,40,0,1,0,1
23,1,305423,13,0,1,1,0,0,40,0,0,0,0
49,1,393715,13,1,1,1,15024,0,50,0,1,0,1
29,1,36440,13,0,1,0,0,0,40,1,0,0,0
34,0,106761,10,1,1,1,0,0,40,0,0,1,0
29,0,249932,7,0,0,1,0,0,40,0,0,0,0
29,1,213152,7,0,1,1,0,0,52,0,0,1,0
37,0,26898,12,0,1,0,0,0,40,1,0,0,0
42,1,435356,12,1,1,1,0,0,44,0,1,0,1
43,1,185860,13,1,1,1,0,0,40,0,1,0,1
63,1,188999,9,1,1,1,0,0,48,0,0,1,0
64,0,108654,10,1,1,1,0,1421,35,0,1,0,0
38,1,54953,13,1,1,1,0,0,60,0,1,0,0
29,1,273884,9,1,1,1,0,0,30,0,0,1,0
30,1,392518,12,1,0,0,0,0,40,1,0,0,0
66,0,198766,9,0,1,1,0,0,40,1,0,0,0
25,1,66935,13,0,1,1,0,0,40,0,1,0,0
39,0,135500,9,1,1,1,0,0,40,1,0,0,1
22,0,111697,13,0,1,0,0,0,30,1,0,0,0
31,1,141288,10,0,1,0,0,0,40,1,0,0,0
29,1,296450,4,0,1,1,0,0,40,0,0,1,0
52,1,94448,11,1,1,1,0,0,40,0,1,0,0
51,0,138200,12,0,1,0,0,0,40,0,0,1,0
64,0,46366,10,0,1,0,0,0,60,0,1,0,0
31,1,168275,9,0,1,0,0,0,28,0,0,0,0
74,0,214514,4,1,1,1,0,0,40,1,0,0,0
43,0,107439,10,0,0,0,0,0,30,0,0,0,0
80,0,164909,14,1,1,1,99999,0,54,0,1,0,1
28,0,329426,13,0,1,1,0,0,50,0,1,0,1
77,0,181974,4,0,1,0,0,0,40,1,0,0,0
68,1,176468,9,0,0,0,0,0,24,0,0,0,0
51,0,187686,9,0,1,0,0,0,38,1,0,0,0
42,1,187702,9,0,1,1,0,0,40,0,0,0,0
48,1,102585,14,0,1,0,0,0,40,0,1,0,0
30,1,327112,7,0,1,1,0,0,40,1,0,0,0
32,1,296538,9,1,1,1,0,0,42,0,0,1,0
